StripChart:,Data,
Date:, Tue Feb 14 15:14:22 2023
,
Number of Data Variables =, 13,
Max Number of Data Points =, 100000,
Number of Data Points =, 14918,
Time Interval,         1, to ,    895021,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
Time,Naptha Cut Point - Research Octane Number (Naptha),Diesel Centane Index - Cetane Index (DieselMix),HMI - G8:,HMI - G10:,HMI - G11:,HMI - G13:,HMI - G14:,HMI - G15:,Naptha Cut Point - ASTM D86 (Cut Pt-100.00%-Naptha),Kero Cut Point - ASTM D86 (Cut Pt-0.0%-Kero Product),Kero Cut Point - ASTM D86 (Cut Pt-100.00%-Kero Product),Diesel Cut Point - ASTM D86 (Cut Pt-95.00%-Diesel Product),AGO Cut Point - ASTM D86 (Cut Pt-95.00%-AGO Product),
[seconds],[],[],[],[],[],[],[],[],[C],[C],[C],[C],[C],
      585661,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      585721,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      585781,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      585841,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      585901,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      585961,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      586021,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      586081,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      586141,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      586201,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      586261,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      586321,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      586381,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      586441,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      586501,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      586561,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      586621,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      586681,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      586741,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      586801,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      586861,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      586921,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      586981,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      587041,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      587101,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      587161,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      587221,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      587281,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      587341,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      587401,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      587461,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      587521,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      587581,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      587641,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      587701,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      587761,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      587821,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      587881,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      587941,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      588001,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      588061,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      588121,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      588181,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      588241,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      588301,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      588361,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      588421,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      588481,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      588541,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      588601,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      588661,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      588721,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      588781,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      588841,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      588901,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      588961,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      589021,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      589081,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      589141,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      589201,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      589261,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      589321,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      589381,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      589441,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      589501,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
      589561,     60.3537,     46.4199,     23.4243,      12.973,     24.1769,       49.14,      1.7199,       49.14,     179.324,     167.153,     267.198,     340.163,     389.407,
