StripChart:,HMI,
Date:, Tue Feb 28 23:12:42 2023
,
Number of Data Variables =, 20,
Max Number of Data Points =, 10000,
Number of Data Points =, 2104,
Time Interval,         1, to ,     42061,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
Time,TS-1 - Top Stage Temperature,TS-1 - Stage Temperature (20__TS-1),TS-1 - Stage Temperature (12__TS-1),TS-1 - Stage Temperature (7__TS-1),TIC11300 - PV,FIC10704 - PV,FIC10705 - PV,FIC10706 - PV,FIC10707 - PV,Naptha Cut Point - ASTM D86 (Cut Pt-100.00%-Naptha),Kero Cut Point - ASTM D86 (Cut Pt-0.0%-Kero Product),Kero Cut Point - ASTM D86 (Cut Pt-100.00%-Kero Product),Kero Cut Point - ASTM D93 Flash Pt (Kero Product),Diesel Cut Point - ASTM D86 (Cut Pt-95.00%-Diesel Product),AGO Cut Point - ASTM D86 (Cut Pt-95.00%-AGO Product),MixFeed - Mass Flow,FIC10701 - PV,FIC10702 - PV,FIC10703 - PV,TS-1 - Top Stage Pressure,
[seconds],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[C],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[kPa],
       10241,     129.686,     226.532,       291.7,     323.628,     359.858,     94723.5,      120598,     50005.4,     40000.3,     188.426,     166.851,     277.035,     75.4942,     334.124,     374.424,      234945,       29990,     37990.1,     7997.83,     176.279,
       10261,      129.69,     226.501,     291.664,      323.59,     359.852,     94718.6,      120599,       50005,     40000.1,     188.426,     166.851,     277.035,     75.4942,     334.054,     374.396,      234944,     29990.3,     37990.5,      7997.9,     176.244,
       10281,     129.694,      226.47,      291.63,     323.552,     359.848,     94714.4,      120600,     50004.7,     39999.9,     188.483,     166.794,     276.946,      75.455,     334.054,     374.396,      234944,     29990.6,     37990.8,     7997.96,      176.21,
       10301,     129.698,     226.439,     291.596,     323.516,     359.846,     94710.7,      120600,     50004.4,     39999.7,     188.483,     166.794,     276.946,      75.455,     334.054,     374.396,      234944,     29990.9,     37991.1,     7998.03,     176.178,
       10321,     129.702,      226.41,     291.563,     323.481,     359.844,     94707.5,      120601,     50004.1,     39999.5,     188.483,     166.794,     276.946,      75.455,     333.978,     374.357,      234944,     29991.2,     37991.5,     7998.09,     176.146,
       10341,     129.706,      226.38,     291.531,     323.447,     359.844,     94704.9,      120601,     50003.8,     39999.3,     188.528,     166.741,      276.86,     75.4164,     333.978,     374.357,      234945,     29991.4,     37991.8,     7998.15,     176.116,
       10361,      129.71,     226.351,       291.5,     323.413,     359.845,     94702.8,      120602,     50003.5,     39999.2,     188.528,     166.741,      276.86,     75.4164,     333.978,     374.357,      234946,     29991.7,       37992,      7998.2,     176.086,
       10381,     129.714,     226.323,      291.47,     323.381,     359.847,     94701.1,      120602,     50003.2,       39999,     188.528,     166.741,      276.86,     75.4164,     333.898,     374.306,      234948,     29991.9,     37992.3,     7998.26,     176.057,
       10401,     129.718,     226.295,      291.44,     323.349,      359.85,     94699.8,      120603,     50002.9,     39998.9,     188.578,      166.69,     276.777,     75.3788,     333.898,     374.306,      234950,     29992.2,     37992.6,     7998.31,     176.029,
       10421,     129.722,     226.268,     291.412,     323.318,     359.855,     94698.9,      120603,     50002.6,     39998.7,     188.578,      166.69,     276.777,     75.3788,     333.898,     374.306,      234952,     29992.4,     37992.8,     7998.35,     176.002,
       10441,     129.726,     226.241,     291.384,     323.289,      359.86,     94698.4,      120603,     50002.4,     39998.6,     188.578,      166.69,     276.777,     75.3788,     333.812,     374.245,      234954,     29992.6,     37993.1,      7998.4,     175.976,
       10461,      129.73,     226.215,     291.356,     323.259,     359.866,     94698.2,      120603,     50002.1,     39998.5,     188.625,     166.643,     276.696,      75.342,     333.812,     374.245,      234957,     29992.9,     37993.3,     7998.44,     175.951,
       10481,     129.734,     226.189,      291.33,     323.231,     359.873,     94698.3,      120604,     50001.9,     39998.3,     188.625,     166.643,     276.696,      75.342,     333.812,     374.245,      234960,     29993.1,     37993.5,     7998.48,     175.926,
       10501,     129.738,     226.163,     291.304,     323.203,     359.879,     94698.7,      120604,     50001.7,     39998.2,     188.625,     166.643,     276.696,      75.342,     333.723,     374.174,      234964,     29993.3,     37993.7,     7998.52,     175.902,
       10521,     129.742,     226.138,     291.279,     323.176,     359.887,     94699.3,      120604,     50001.5,     39998.1,     188.669,     166.599,     276.619,     75.3064,     333.723,     374.174,      234968,     29993.5,     37993.9,     7998.56,     175.879,
       10541,     129.745,     226.113,     291.254,      323.15,     359.895,     94700.2,      120604,     50001.3,       39998,     188.669,     166.599,     276.619,     75.3064,     333.723,     374.174,      234972,     29993.6,     37994.1,     7998.59,     175.856,
       10561,     129.749,     226.089,      291.23,     323.124,     359.903,     94701.2,      120604,     50001.1,       39998,     188.669,     166.599,     276.619,     75.3064,     333.631,     374.094,      234976,     29993.8,     37994.3,     7998.63,     175.834,
       10581,     129.752,     226.065,     291.207,     323.099,     359.912,     94702.5,      120604,     50000.9,     39997.9,      188.71,     166.558,     276.537,     75.2719,     333.631,     374.094,      234981,       29994,     37994.5,     7998.66,     175.812,
       10601,     129.756,     226.041,     291.184,     323.075,     359.921,     94703.9,      120604,     50000.8,     39997.8,      188.71,     166.558,     276.537,     75.2719,     333.631,     374.094,      234985,     29994.1,     37994.6,     7998.69,     175.791,
       10621,     129.759,     226.018,     291.162,     323.051,      359.93,     94705.4,      120604,     50000.6,     39997.8,      188.71,     166.558,     276.537,     75.2719,     333.536,     374.005,      234990,     29994.3,     37994.8,     7998.71,     175.771,
       10641,     129.762,     225.995,      291.14,     323.027,      359.94,       94707,      120604,     50000.5,     39997.7,     188.749,     166.519,     276.466,     75.2386,     333.536,     374.005,      234995,     29994.4,     37994.9,     7998.74,     175.751,
       10661,     129.766,     225.972,     291.119,     323.004,     359.949,     94708.7,      120604,     50000.3,     39997.7,     188.749,     166.519,     276.466,     75.2386,     333.536,     374.005,      235001,     29994.6,       37995,     7998.76,     175.731,
       10681,     129.769,      225.95,     291.098,     322.981,     359.959,     94710.5,      120604,     50000.2,     39997.6,     188.749,     166.519,     276.466,     75.2386,     333.438,     373.909,      235006,     29994.7,     37995.2,     7998.78,     175.712,
       10701,     129.772,     225.928,     291.077,     322.959,     359.968,     94712.4,      120603,     50000.1,     39997.6,     188.786,     166.483,     276.397,     75.2064,     333.438,     373.909,      235011,     29994.8,     37995.3,     7998.81,     175.693,
       10721,     129.775,     225.906,     291.058,     322.937,     359.978,     94714.2,      120603,       50000,     39997.6,     188.786,     166.483,     276.397,     75.2064,     333.438,     373.909,      235017,     29994.9,     37995.4,     7998.83,     175.675,
       10741,     129.778,     225.885,     291.038,     322.916,     359.987,     94716.2,      120603,     49999.9,     39997.6,     188.786,     166.483,     276.397,     75.2064,     333.339,     373.805,      235023,       29995,     37995.5,     7998.84,     175.657,
       10761,      129.78,     225.864,     291.019,     322.894,     359.996,     94718.1,      120603,     49999.8,     39997.6,      188.82,      166.45,     276.332,     75.1753,     333.339,     373.805,      235028,     29995.1,     37995.6,     7998.86,      175.64,
       10781,     129.783,     225.843,         291,     322.873,     360.004,       94720,      120603,     49999.8,     39997.6,      188.82,      166.45,     276.332,     75.1753,     333.339,     373.805,      235034,     29995.3,     37995.7,     7998.88,     175.622,
       10801,     129.786,     225.822,     290.982,     322.853,     360.013,     94721.9,      120602,     49999.7,     39997.6,      188.82,      166.45,     276.332,     75.1753,     333.238,     373.694,      235040,     29995.3,     37995.8,      7998.9,     175.606,
       10821,     129.788,     225.801,     290.964,     322.832,     360.021,     94723.7,      120602,     49999.7,     39997.6,     188.851,     166.418,      276.27,     75.1454,     333.238,     373.694,      235046,     29995.4,     37995.8,     7998.91,     175.589,
       10841,     129.791,     225.781,     290.946,     322.812,     360.028,     94725.6,      120602,     49999.6,     39997.6,     188.851,     166.418,      276.27,     75.1454,     333.238,     373.694,      235051,     29995.5,     37995.9,     7998.92,     175.573,
       10861,     129.793,     225.761,     290.929,     322.792,     360.036,     94727.4,      120601,     49999.6,     39997.6,     188.851,     166.418,      276.27,     75.1454,     333.137,     373.577,      235057,     29995.6,       37996,     7998.94,     175.557,
       10881,     129.795,     225.741,     290.911,     322.772,     360.043,     94729.1,      120601,     49999.6,     39997.6,     188.881,     166.388,      276.21,     75.1164,     333.137,     373.577,      235063,     29995.7,     37996.1,     7998.95,     175.541,
       10901,     129.797,     225.722,     290.895,     322.752,      360.05,     94730.8,      120601,     49999.6,     39997.7,     188.881,     166.388,      276.21,     75.1164,     333.137,     373.577,      235068,     29995.8,     37996.1,     7998.96,     175.526,
       10921,     129.799,     225.702,     290.878,     322.733,     360.056,     94732.4,      120600,     49999.6,     39997.7,     188.881,     166.388,      276.21,     75.1164,     333.035,     373.454,      235073,     29995.9,     37996.2,     7998.98,     175.511,
       10941,     129.801,     225.683,     290.861,     322.713,     360.061,     94733.9,      120600,     49999.6,     39997.7,     188.909,     166.359,     276.154,     75.0884,     333.035,     373.454,      235079,     29995.9,     37996.2,     7998.99,     175.497,
       10961,     129.803,     225.664,     290.845,     322.694,     360.066,     94735.4,      120600,     49999.6,     39997.8,     188.909,     166.359,     276.154,     75.0884,     333.035,     373.454,      235084,       29996,     37996.3,        7999,     175.482,
       10981,     129.805,     225.645,     290.829,     322.675,     360.071,     94736.7,      120599,     49999.6,     39997.8,     188.909,     166.359,     276.154,     75.0884,     332.934,     373.328,      235089,     29996.1,     37996.4,     7999.02,     175.468,
       11001,     129.806,     225.626,     290.813,     322.656,     360.075,       94738,      120599,     49999.6,     39997.8,     188.934,     166.331,       276.1,     75.0613,     332.934,     373.328,      235094,     29996.2,     37996.4,     7999.03,     175.454,
       11021,     129.808,     225.608,     290.798,     322.637,     360.079,     94739.2,      120598,     49999.6,     39997.9,     188.934,     166.331,       276.1,     75.0613,     332.934,     373.328,      235098,     29996.2,     37996.5,     7999.04,     175.441,
       11041,     129.809,     225.589,     290.782,     322.618,     360.082,     94740.5,      120598,     49999.6,     39997.9,     188.934,     166.331,       276.1,     75.0613,     332.833,     373.194,      235103,     29996.3,     37996.6,     7999.06,     175.428,
       11061,     129.811,     225.571,     290.767,     322.599,     360.084,     94741.4,      120597,     49999.7,       39998,     188.958,     166.304,     276.049,     75.0349,     332.833,     373.194,      235107,     29996.4,     37996.6,     7999.07,     175.415,
       11081,     129.812,     225.552,     290.752,      322.58,     360.086,       94742,      120597,     49999.7,       39998,     188.958,     166.304,     276.049,     75.0349,     332.833,     373.194,      235111,     29996.5,     37996.7,     7999.09,     175.403,
